mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,striker,non-striker,total
567,2016-04-07,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,JM Bairstow,P Kumar,61,1,9.1,0,1,154
567,2016-04-02,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,JC Buttler,Mohammed Shami,72,4,9.4,0,1,154
567,2016-04-22,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,RG Sharma,Rashid Khan,102,1,11.9,1,0,154
567,2016-05-16,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,KA Pollard,K Rabada,101,3,12.3,1,0,154
567,2016-04-05,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,SK Raina,M Morkel,85,3,12.5,0,1,154
567,2016-04-02,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,JC Buttler,Rashid Khan,110,0,13.9,0,1,154
567,2016-05-09,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,KA Pollard,UT Yadav,115,4,13.9,0,1,154
567,2016-05-10,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,AM Rahane,UT Yadav,105,6,14.2,0,1,154
567,2016-04-02,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,NJ Maddinson,IS Sodhi,101,1,14.8,1,0,154
567,2016-05-05,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,S Dhawan,R Ashwin,126,4,15.6,0,1,154
567,2016-04-15,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,AM Rahane,JD Unadkat,130,2,16.2,0,1,154
567,2016-05-06,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,JP Duminy,R Ashwin,122,4,16.6,1,0,154
567,2016-05-11,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,MS Dhoni,DJ Bravo,120,4,17.0,1,0,154
567,2016-05-19,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,FA du Plessis,KC Sangakkara,128,1,17.6,0,1,154
567,2016-04-06,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,DA Warner,R Ashwin,127,3,17.7,1,0,154
567,2016-05-09,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,Q de Kock,JD Unadkat,153,3,18.7,0,1,154
567,2016-05-01,Punjab Cricket Association Stadium,Mumbai Indians,Lucknow Super Giants,SV Samson,Harbhajan Singh,153,6,19.3,0,1,154
568,2016-04-03,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,MS Dhoni,R Ashwin,10,0,1.0,0,1,201
568,2016-04-05,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,RG Sharma,SL Malinga,10,0,1.0,0,1,201
568,2016-04-19,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,KL Rahul,MM Patel,14,0,1.6,0,1,201
568,2016-04-21,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,KL Rahul,JD Unadkat,27,0,2.8,1,0,201
568,2016-04-28,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,SK Raina,P Kumar,34,0,3.4,0,1,201
568,2016-05-11,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,AT Rayudu,Imran Tahir,44,2,5.0,1,0,201
568,2016-05-18,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,SK Raina,K Rabada,80,0,9.2,1,0,201
568,2016-04-13,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,HH Pandya,T Boult,83,0,9.5,0,1,201
568,2016-04-04,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,SS Iyer,SL Malinga,85,2,9.7,1,0,201
568,2016-04-15,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,JC Buttler,KC Sangakkara,96,1,10.7,0,1,201
568,2016-04-03,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Faf du Plessis,UT Yadav,114,0,11.3,0,1,201
568,2016-04-18,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,RR Pant,KC Sangakkara,106,1,11.3,0,1,201
568,2016-05-09,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,SS Iyer,Harbhajan Singh,168,2,14.6,0,1,201
568,2016-05-09,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,S Dhawan,Mohammed Shami,151,6,15.4,1,0,201
568,2016-05-03,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,RR Pant,JJ Bumrah,200,3,17.8,0,1,201
568,2016-04-06,Narendra Modi Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,DJ Bravo,200,3,19.6,0,1,201
569,2016-05-01,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,KL Rahul,M Morkel,19,1,1.7,1,0,208
569,2016-04-29,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,D Padikkal,IS Sodhi,24,2,2.2,1,0,208
569,2016-04-26,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,WP Saha,B Kumar,24,1,2.5,1,0,208
569,2016-04-16,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,DA Warner,Mohammed Shami,43,1,3.7,1,0,208
569,2016-04-17,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,SR Watson,Rashid Khan,33,1,3.8,0,1,208
569,2016-04-15,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,Q de Kock,Harbhajan Singh,38,0,4.2,0,1,208
569,2016-04-24,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,FA du Plessis,K Rabada,51,0,5.2,1,0,208
569,2016-05-03,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,CH Gayle,Rashid Khan,61,1,6.5,1,0,208
569,2016-04-26,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,S Dhawan,Harbhajan Singh,66,0,7.3,1,0,208
569,2016-04-09,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,Q de Kock,DJ Bravo,85,1,7.6,0,1,208
569,2016-04-25,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,M Vohra,PP Chawla,84,3,7.6,1,0,208
569,2016-04-16,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,KA Pollard,SL Malinga,97,1,9.6,1,0,208
569,2016-05-27,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,MS Dhoni,A Zampa,90,0,9.9,1,0,208
569,2016-04-05,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,SV Samson,KC Sangakkara,115,3,11.0,0,1,208
569,2016-05-08,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,KA Pollard,S Goswami,125,1,11.7,0,1,208
569,2016-05-28,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,KA Pollard,Z Khan,108,2,12.1,0,1,208
569,2016-05-15,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,SV Samson,A Zampa,130,0,12.1,1,0,208
569,2016-04-10,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,D Padikkal,M Morkel,133,2,12.4,0,1,208
569,2016-04-20,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,M Vohra,KC Sangakkara,141,7,12.5,0,1,208
569,2016-04-01,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,AM Rahane,SP Narine,117,0,12.9,1,0,208
569,2016-05-01,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,Devon Conway,R Ashwin,131,5,14.5,1,0,208
569,2016-04-14,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,MS Dhoni,DJ Bravo,170,1,16.9,0,1,208
569,2016-05-11,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,MS Dhoni,Harbhajan Singh,153,7,17.1,1,0,208
569,2016-05-09,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,DA Warner,SP Narine,199,5,17.1,1,0,208
569,2016-05-19,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,S Dhawan,Z Khan,200,1,17.2,1,0,208
569,2016-04-21,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,JP Duminy,PP Chawla,206,3,17.2,1,0,208
569,2016-05-04,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,CH Gayle,P Kumar,168,3,17.8,0,1,208
569,2016-04-13,Brabourne Stadium,Kolkata Knight Riders,Punjab Kings,WP Saha,MM Patel,168,3,18.7,1,0,208
570,2016-04-19,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,Q de Kock,A Nehra,14,2,1.6,1,0,161
570,2016-04-15,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,BA Stokes,P Kumar,17,0,2.2,0,1,161
570,2016-05-07,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,RR Pant,B Kumar,22,1,3.0,1,0,161
570,2016-05-18,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,SS Iyer,JD Unadkat,30,1,3.9,0,1,161
570,2016-04-01,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,Faf du Plessis,A Nehra,34,1,4.1,0,1,161
570,2016-05-27,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,HH Pandya,Imran Tahir,33,0,4.3,1,0,161
570,2016-04-07,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,JP Duminy,K Rabada,68,1,8.1,1,0,161
570,2016-05-11,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,JC Buttler,Z Khan,82,2,9.1,0,1,161
570,2016-05-17,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,SK Raina,UT Yadav,65,2,9.3,0,1,161
570,2016-04-28,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,V Kohli,A Nehra,82,4,10.0,0,1,161
570,2016-04-28,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,JC Buttler,K Rabada,79,2,10.5,1,0,161
570,2016-05-22,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,NJ Maddinson,YS Chahal,93,3,11.1,0,1,161
570,2016-04-12,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,KA Pollard,YS Chahal,83,3,11.7,1,0,161
570,2016-04-17,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,PP Shaw,UT Yadav,87,1,12.1,0,1,161
570,2016-04-24,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,V Kohli,JD Unadkat,95,2,12.2,1,0,161
570,2016-04-03,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,KA Pollard,SL Malinga,100,1,13.4,0,1,161
570,2016-05-09,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,Faf du Plessis,R Ashwin,124,1,13.9,1,0,161
570,2016-04-14,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,M Vohra,Z Khan,114,4,14.8,1,0,161
570,2016-05-29,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,RR Pant,MM Patel,145,0,16.4,1,0,161
570,2016-04-14,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,WP Saha,A Zampa,156,2,18.0,0,1,161
570,2016-05-25,Dr. DY Patil Sports Academy,Rajasthan Royals,Royal Challengers Bangalore,BA Stokes,A Nehra,160,5,19.8,0,1,161
571,2016-05-17,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,AB de Villiers,T Boult,6,2,1.1,1,0,123
571,2016-04-27,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,SS Iyer,Z Khan,18,0,3.1,1,0,123
571,2016-05-24,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,D Padikkal,JD Unadkat,24,0,3.6,1,0,123
571,2016-05-04,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,M Vohra,Z Khan,26,1,4.8,0,1,123
571,2016-05-19,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,JM Bairstow,Harbhajan Singh,33,0,4.8,1,0,123
571,2016-04-03,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,AB de Villiers,P Kumar,40,0,7.2,0,1,123
571,2016-05-08,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,MS Dhoni,SP Narine,44,2,7.8,0,1,123
571,2016-04-19,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,SK Raina,P Kumar,76,2,10.9,0,1,123
571,2016-04-05,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,JC Buttler,JJ Bumrah,69,2,11.3,0,1,123
571,2016-04-22,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,CH Gayle,JJ Bumrah,84,3,12.5,0,1,123
571,2016-05-06,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,HH Pandya,KC Sangakkara,81,4,13.7,1,0,123
571,2016-04-16,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,Faf du Plessis,Imran Tahir,73,6,14.0,0,1,123
571,2016-04-21,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,AT Rayudu,YS Chahal,78,3,15.0,1,0,123
571,2016-04-27,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,M Vohra,IS Sodhi,88,4,15.2,0,1,123
571,2016-04-06,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,HH Pandya,SP Narine,99,6,15.7,0,1,123
571,2016-05-02,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,WP Saha,K Rabada,122,5,19.2,1,0,123
571,2016-05-08,Sawai Mansingh Stadium,Gujarat Titans,Mumbai Indians,AT Rayudu,K Rabada,122,3,19.7,0,1,123
572,2016-04-18,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,RR Pant,Z Khan,8,0,1.1,0,1,170
572,2016-05-16,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,SV Samson,UT Yadav,14,0,1.5,1,0,170
572,2016-05-29,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,KA Pollard,JJ Bumrah,38,1,4.0,1,0,170
572,2016-04-08,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,HH Pandya,JD Unadkat,45,1,5.5,1,0,170
572,2016-05-12,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,V Kohli,B Kumar,70,1,7.4,0,1,170
572,2016-05-17,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,KL Rahul,PP Chawla,73,1,9.1,1,0,170
572,2016-05-14,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,SR Watson,B Kumar,94,0,10.2,0,1,170
572,2016-05-03,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,Faf du Plessis,Rashid Khan,104,3,11.9,1,0,170
572,2016-05-14,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,JC Buttler,Mohammed Shami,100,3,12.4,1,0,170
572,2016-05-01,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,D Padikkal,P Kumar,99,0,12.6,0,1,170
572,2016-05-05,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,V Kohli,Imran Tahir,117,1,13.3,1,0,170
572,2016-04-25,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,HH Pandya,SP Narine,119,4,13.5,0,1,170
572,2016-05-02,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,JC Buttler,DJ Bravo,139,4,15.4,0,1,170
572,2016-04-14,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,WP Saha,Rashid Khan,122,3,16.5,1,0,170
572,2016-04-20,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,S Dhawan,YS Chahal,155,4,16.9,1,0,170
572,2016-04-02,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,Devon Conway,K Rabada,139,3,17.2,1,0,170
572,2016-05-12,Feroz Shah Kotla,Chennai Super Kings,Kolkata Knight Riders,AB de Villiers,Imran Tahir,145,2,18.8,1,0,170
573,2016-05-21,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,NJ Maddinson,IS Sodhi,25,1,3.0,0,1,150
573,2016-05-07,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,KA Pollard,SL Malinga,22,1,3.1,1,0,150
573,2016-04-25,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,Faf du Plessis,SL Malinga,23,1,3.5,1,0,150
573,2016-05-24,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,KL Rahul,SL Malinga,54,2,8.0,0,1,150
573,2016-04-28,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,NJ Maddinson,PP Chawla,64,1,8.8,1,0,150
573,2016-04-11,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,RG Sharma,Imran Tahir,69,3,8.8,0,1,150
573,2016-05-17,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,DA Warner,Imran Tahir,74,0,9.0,1,0,150
573,2016-04-16,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,KL Rahul,T Boult,65,1,9.4,1,0,150
573,2016-05-25,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,FA du Plessis,JJ Bumrah,83,1,10.8,1,0,150
573,2016-05-06,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,T Boult,109,2,12.9,1,0,150
573,2016-04-01,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,HH Pandya,Mohammed Shami,104,1,14.3,0,1,150
573,2016-04-08,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,AB de Villiers,PP Chawla,111,2,14.6,0,1,150
573,2016-05-08,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,PP Chawla,134,3,15.9,1,0,150
573,2016-05-27,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,HH Pandya,S Goswami,131,2,16.0,1,0,150
573,2016-05-12,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,V Kohli,SL Malinga,128,3,16.6,1,0,150
573,2016-04-04,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,SR Watson,Imran Tahir,127,5,17.0,1,0,150
573,2016-05-13,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,SV Samson,B Kumar,126,2,18.6,1,0,150
573,2016-05-17,Narendra Modi Stadium,Chennai Super Kings,Royal Challengers Bangalore,HH Pandya,SP Narine,143,2,19.2,0,1,150
574,2016-04-21,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,Faf du Plessis,DJ Bravo,15,0,2.5,1,0,132
574,2016-05-05,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,AB de Villiers,Mohammed Shami,25,2,4.1,0,1,132
574,2016-05-27,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,RR Pant,UT Yadav,46,1,6.6,1,0,132
574,2016-04-12,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,CH Gayle,UT Yadav,54,1,7.4,0,1,132
574,2016-05-23,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,BA Stokes,B Kumar,47,3,7.5,0,1,132
574,2016-04-10,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,JM Bairstow,Mohammed Shami,61,2,9.0,1,0,132
574,2016-05-07,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,D Padikkal,B Kumar,74,1,11.8,0,1,132
574,2016-04-18,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,KA Pollard,Imran Tahir,86,0,13.1,1,0,132
574,2016-05-18,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,S Dhawan,Mohammed Shami,76,1,13.1,0,1,132
574,2016-04-06,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,JP Duminy,P Kumar,100,3,13.3,1,0,132
574,2016-04-21,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,SK Raina,Rashid Khan,75,3,13.5,1,0,132
574,2016-05-25,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,WP Saha,KC Sangakkara,88,0,13.9,0,1,132
574,2016-04-03,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,CH Gayle,T Boult,89,6,13.9,1,0,132
574,2016-04-05,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,NJ Maddinson,KC Sangakkara,106,3,14.1,0,1,132
574,2016-04-10,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,FA du Plessis,Rashid Khan,116,3,16.0,1,0,132
574,2016-05-07,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,AT Rayudu,PP Chawla,119,4,17.5,0,1,132
574,2016-04-17,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,KA Pollard,JD Unadkat,113,4,17.8,1,0,132
574,2016-05-11,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,NJ Maddinson,IS Sodhi,115,6,19.0,0,1,132
574,2016-05-10,Brabourne Stadium,Gujarat Titans,Royal Challengers Bangalore,JC Buttler,T Boult,131,5,19.3,0,1,132
575,2017-05-25,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,KA Pollard,JJ Bumrah,12,1,1.7,1,0,146
575,2017-04-07,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,NJ Maddinson,DJ Bravo,12,0,1.8,1,0,146
575,2017-04-19,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,SV Samson,SL Malinga,17,0,2.5,1,0,146
575,2017-05-02,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,CH Gayle,P Kumar,22,0,3.0,0,1,146
575,2017-04-16,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,Devon Conway,IS Sodhi,24,1,3.5,1,0,146
575,2017-05-10,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,V Kohli,IS Sodhi,35,2,4.4,0,1,146
575,2017-05-16,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,RG Sharma,YS Chahal,42,3,5.2,0,1,146
575,2017-04-29,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,M Vohra,JJ Bumrah,43,2,5.5,0,1,146
575,2017-04-23,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,AM Rahane,Harbhajan Singh,36,2,5.8,0,1,146
575,2017-04-23,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,MS Dhoni,A Nehra,40,2,6.6,1,0,146
575,2017-05-12,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,AT Rayudu,DJ Bravo,48,0,6.6,1,0,146
575,2017-05-03,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,Devon Conway,Harbhajan Singh,51,2,7.0,1,0,146
575,2017-05-11,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,SK Raina,M Morkel,48,1,7.2,0,1,146
575,2017-05-04,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,AT Rayudu,JJ Bumrah,50,3,7.4,1,0,146
575,2017-05-05,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,MS Dhoni,A Nehra,65,2,8.9,0,1,146
575,2017-05-08,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,CH Gayle,S Goswami,64,1,9.4,0,1,146
575,2017-05-16,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,SR Watson,IS Sodhi,72,4,10.1,1,0,146
575,2017-05-18,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,Q de Kock,KC Sangakkara,78,1,11.0,1,0,146
575,2017-05-19,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,CH Gayle,R Ashwin,84,1,11.0,1,0,146
575,2017-04-17,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,RG Sharma,Imran Tahir,90,2,14.0,0,1,146
575,2017-05-09,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,SK Raina,MM Patel,121,5,15.1,0,1,146
575,2017-05-14,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,FA du Plessis,K Rabada,134,4,16.2,0,1,146
575,2017-04-14,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,KA Pollard,A Nehra,124,5,16.5,0,1,146
575,2017-05-22,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,PP Shaw,S Goswami,132,2,16.5,1,0,146
575,2017-05-16,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,FA du Plessis,SL Malinga,110,2,16.7,1,0,146
575,2017-05-12,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,WP Saha,A Nehra,125,4,16.8,1,0,146
575,2017-04-15,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,S Dhawan,SL Malinga,131,5,19.2,1,0,146
575,2017-04-27,Dr. DY Patil Sports Academy,Punjab Kings,Rajasthan Royals,RR Pant,K Rabada,145,6,19.2,1,0,146
576,2017-05-24,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,JC Buttler,JD Unadkat,7,0,1.1,0,1,160
576,2017-05-04,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,SK Raina,Z Khan,14,0,1.9,0,1,160
576,2017-05-05,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,SR Watson,S Goswami,19,0,2.2,0,1,160
576,2017-04-20,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,RR Pant,R Ashwin,18,0,2.3,0,1,160
576,2017-04-20,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,JM Bairstow,DJ Bravo,25,1,3.4,0,1,160
576,2017-05-16,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,SR Watson,Imran Tahir,34,0,4.8,0,1,160
576,2017-04-20,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,D Padikkal,A Nehra,49,1,5.6,0,1,160
576,2017-05-11,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,S Dhawan,MM Patel,55,2,6.4,0,1,160
576,2017-04-19,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,SV Samson,Imran Tahir,53,1,6.9,0,1,160
576,2017-05-04,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,Faf du Plessis,SL Malinga,54,3,7.2,1,0,160
576,2017-04-23,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,KA Pollard,T Boult,54,1,7.8,0,1,160
576,2017-04-09,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,WP Saha,SP Narine,57,3,7.8,0,1,160
576,2017-04-27,Sawai Mansingh Stadium,Delhi Capitals,Punjab Kings,SK Raina,B Kumar,71,3,9.9,1,0,160
